m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.73,0.73,1.6364764732938717,8.333500002500032e-10,1.0,,1.0,0.0
0.74,0.74,1.6669808797775236,8.65401923336542e-10,1.0,,1.0,0.0
0.75,0.75,1.6989129310143551,9.000180002700038e-10,1.0,,1.0,0.0
0.76,0.76,1.7323927487350848,9.37518750281254e-10,1.0,,1.0,0.0
0.77,0.77,1.7675558798202609,9.78280435076091e-10,1.0,,1.0,0.0
0.78,0.78,1.8045560431749181,1.0227477275795492e-09,1.0,,1.0,0.0
0.79,0.79,1.8435685161337105,1.0714500003214333e-09,1.0,,1.0,0.0
0.81,0.81,1.9284656541742753,1.1842342108815838e-09,1.0,,1.0,0.0
0.82,0.82,1.9748523462347722,1.2500250003750045e-09,1.0,,1.0,0.0
0.83,0.83,2.0242707834539257,1.3235558827500047e-09,1.0,,1.0,0.0
0.84,0.84,2.077095053807855,1.4062781254218806e-09,1.0,,1.0,0.0
0.85,0.85,2.1337718993367014,1.5000300004500057e-09,1.0,,1.0,0.0
0.86,0.86,2.194840799197073,1.6071750004821494e-09,1.0,,1.0,0.0
0.87,0.87,2.260961508546566,1.730803846673084e-09,1.0,,1.0,0.0
0.88,0.88,2.332952643040251,1.875037500562508e-09,1.0,,1.0,0.0
0.89,0.89,2.4118470924577573,2.0454954551590984e-09,1.0,,1.0,0.0
0.91,0.91,2.596083564530875,2.500050000750011e-09,1.0,,1.0,0.0
0.92,0.92,2.7055470847626846,2.8125562508437628e-09,1.0,,1.0,0.0
0.93,0.93,2.830689166555824,3.2143500009643005e-09,1.0,,1.0,0.0
0.94,0.94,2.976379559152597,3.750075001125011e-09,1.0,,1.0,0.0
0.95,0.95,3.150168641093778,4.500090001350014e-09,1.0,,1.0,0.0
0.96,0.96,3.3647062874381453,5.6251125016875165e-09,1.0,,1.0,0.0
0.97,0.97,3.6437077499508015,7.500150002250021e-09,1.0,,1.0,0.0
0.98,0.98,4.040416234807516,1.1250225003375033e-08,1.0,,1.0,0.0
0.99,0.99,4.724729435786346,2.2500450006750066e-08,0.994,,0.994,0.008
