m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.74,0.74,0.3693219254397696,5.850117001755026e-11,1.0,1.0,1.0,0.0
0.75,0.75,0.35737401950878844,5.625112501687524e-11,1.0,1.0,1.0,0.0
0.76,0.76,0.34528163314351795,5.400108001620021e-11,1.0,1.0,1.0,0.0
0.77,0.77,0.33304122925948504,5.1751035015525197e-11,1.0,1.0,1.0,0.0
0.78,0.78,0.32064913927168365,4.950099001485021e-11,1.0,1.0,1.0,0.0
0.79,0.79,0.30810155649418186,4.725094501417518e-11,1.0,1.0,1.0,0.0
0.81,0.81,0.2825239527513005,4.275085501282517e-11,1.0,1.0,1.0,0.0
0.82,0.82,0.2694855624372465,4.050081001215016e-11,1.0,1.0,1.0,0.0
0.83,0.83,0.25627492419307796,3.8250765011475166e-11,1.0,1.0,1.0,0.0
0.84,0.84,0.24288742594601273,3.6000720010800155e-11,1.0,1.0,1.0,0.0
0.85,0.85,0.2293182678690199,3.375067501012514e-11,1.0,1.0,1.0,0.0
0.86,0.86,0.21556245204933774,3.150063000945013e-11,1.0,1.0,1.0,0.0
0.87,0.87,0.20161477143643658,2.925058500877513e-11,1.0,1.0,1.0,0.0
0.88,0.88,0.1874697980082618,2.7000540008100104e-11,1.0,1.0,1.0,0.0
0.89,0.89,0.17312187008846108,2.4750495007425106e-11,1.0,1.0,1.0,0.0
0.91,0.91,0.14379325315634003,2.0250405006075075e-11,1.0,1.0,1.0,0.0
0.92,0.92,0.12879994495075114,1.8000360005400065e-11,1.0,1.0,1.0,0.0
0.93,0.93,0.11357841125871503,1.575031500472505e-11,1.0,1.0,1.0,0.0
0.94,0.94,0.09812159652752409,1.3500270004050068e-11,1.0,1.0,1.0,0.0
0.95,0.95,0.08242211287901122,1.1250225003375056e-11,1.0,1.0,1.0,0.0
0.96,0.96,0.06647221890559728,9.000180002700044e-12,1.0,1.0,1.0,0.0
0.97,0.97,0.05026379674774627,6.750135002025034e-12,1.0,1.0,1.0,0.0
0.98,0.98,0.033788327282916586,4.500090001350022e-12,1.0,1.0,1.0,0.0
0.99,0.99,0.017036863236176657,2.250045000675011e-12,1.0,1.0,1.0,0.0
