m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.04,0.07,1.2220707299147484,2.1600432006480083e-10,1.0,,1.0,0.0
0.04,0.08,1.4680163866390517,2.1600432006480083e-10,1.0,,1.0,0.0
0.04,0.09,1.7139455387257918,2.1600432006480083e-10,1.0,,1.0,0.0
0.05,0.05,0.48013043410882683,2.137542750641258e-10,1.0,1.0,1.0,0.0
0.05,0.06,0.6761087018437724,2.137542750641258e-10,1.0,1.0,1.0,0.0
0.05,0.07,0.8720707299147487,2.137542750641258e-10,1.0,1.0,1.0,0.0
0.05,0.08,1.0680163866390515,2.137542750641258e-10,1.0,,1.0,0.0
0.05,0.09,1.263945538725791,2.137542750641258e-10,1.0,,1.0,0.0
0.06,0.06,0.4761087018437724,2.1150423006345087e-10,1.0,1.0,1.0,0.0
0.06,0.07,0.6387373965814154,2.1150423006345087e-10,1.0,1.0,1.0,0.0
0.06,0.08,0.8013497199723856,2.1150423006345087e-10,1.0,1.0,1.0,0.0
0.06,0.09,0.9639455387257913,2.1150423006345087e-10,1.0,1.0,1.0,0.0
0.07,0.07,0.4720707299147485,2.0925418506277583e-10,1.0,1.0,1.0,0.0
0.07,0.08,0.6108735294961944,2.0925418506277583e-10,1.0,1.0,1.0,0.0
0.07,0.09,0.7496598244400766,2.0925418506277583e-10,1.0,1.0,1.0,0.0
0.08,0.08,0.4680163866390518,2.0700414006210092e-10,1.0,1.0,1.0,0.0
0.08,0.09,0.588945538725791,2.0700414006210092e-10,1.0,1.0,1.0,0.0
0.09,0.09,0.46394553872579114,2.0475409506142587e-10,1.0,1.0,1.0,0.0
0.11,0.11,0.45575378762377566,2.0025400506007579e-10,1.0,1.0,1.0,0.0
0.12,0.12,0.45163260957294576,1.9800396005940085e-10,1.0,1.0,1.0,0.0
0.13,0.13,0.44749437710506174,1.9575391505872575e-10,1.0,1.0,1.0,0.0
0.14,0.14,0.44333894848289374,1.935038700580507e-10,1.0,1.0,1.0,0.0
0.15,0.15,0.43916618019489273,1.9125382505737582e-10,1.0,1.0,1.0,0.0
0.16,0.16,0.43497592692545334,1.8900378005670073e-10,1.0,1.0,1.0,0.0
0.17,0.17,0.43076804152454756,1.8675373505602566e-10,1.0,1.0,1.0,0.0
0.18,0.18,0.4265423749767188,1.8450369005535077e-10,1.0,1.0,1.0,0.0
0.19,0.19,0.4222987763694164,1.822536450546757e-10,1.0,1.0,1.0,0.0
0.21,0.21,0.4137571696459893,1.7775355505332575e-10,1.0,1.0,1.0,0.0
0.22,0.22,0.4094588499247608,1.755035100526507e-10,1.0,1.0,1.0,0.0
0.23,0.23,0.40514197486564013,1.7325346505197566e-10,1.0,1.0,1.0,0.0
0.24,0.24,0.40080638357140336,1.7100342005130077e-10,1.0,1.0,1.0,0.0
0.25,0.25,0.3964519130429505,1.6875337505062563e-10,1.0,1.0,1.0,0.0
0.26,0.26,0.3920783981425341,1.6650333004995064e-10,1.0,1.0,1.0,0.0
0.27,0.27,0.38768567155618155,1.6425328504927567e-10,1.0,1.0,1.0,0.0
0.28,0.28,0.3832735637552874,1.6200324004860063e-10,1.0,1.0,1.0,0.0
0.29,0.29,0.3788419029573562,1.597531950479256e-10,1.0,1.0,1.0,0.0
0.31,0.31,0.3699192237292539,1.5525310504657563e-10,1.0,1.0,1.0,0.0
0.32,0.32,0.36542785009893863,1.530030600459006e-10,1.0,1.0,1.0,0.0
0.33,0.33,0.36091621298644966,1.5075301504522562e-10,1.0,1.0,1.0,0.0
0.34,0.34,0.35638412871954467,1.4850297004455058e-10,1.0,1.0,1.0,0.0
0.35,0.35,0.35183141111734534,1.4625292504387556e-10,1.0,1.0,1.0,0.0
0.36,0.36,0.3472578714444431,1.440028800432006e-10,1.0,1.0,1.0,0.0
0.37,0.37,0.3426633183639511,1.4175283504252555e-10,1.0,1.0,1.0,0.0
0.38,0.38,0.3380475578894727,1.3950279004185054e-10,1.0,1.0,1.0,0.0
0.39,0.39,0.33341039333595685,1.372527450411756e-10,1.0,1.0,1.0,0.0
0.41,0.41,0.324071051455416,1.3275265503982554e-10,1.0,1.0,1.0,0.0
0.42,0.42,0.3193684668064857,1.3050261003915055e-10,1.0,1.0,1.0,0.0
0.43,0.43,0.3146436633281093,1.282525650384755e-10,1.0,1.0,1.0,0.0
0.44,0.44,0.30989643006356743,1.260025200378005e-10,1.0,1.0,1.0,0.0
0.45,0.45,0.30512655303741093,1.2375247503712552e-10,1.0,1.0,1.0,0.0
0.46,0.46,0.3003338151975887,1.2150243003645048e-10,1.0,1.0,1.0,0.0
0.47,0.47,0.29551799635618126,1.1925238503577549e-10,1.0,1.0,1.0,0.0
0.48,0.48,0.2906788731287013,1.1700234003510052e-10,1.0,1.0,1.0,0.0
0.49,0.49,0.2858162188719178,1.1475229503442544e-10,1.0,1.0,1.0,0.0
0.51,0.51,0.2760193940200654,1.1025220503307539e-10,1.0,1.0,1.0,0.0
0.52,0.52,0.27108475326369763,1.0800216003240041e-10,1.0,1.0,1.0,0.0
0.53,0.53,0.2661256410200323,1.0575211503172544e-10,1.0,1.0,1.0,0.0
0.54,0.54,0.26114181336471715,1.0350207003105039e-10,1.0,1.0,1.0,0.0
0.55,0.55,0.2561330227080783,1.0125202503037539e-10,1.0,1.0,1.0,0.0
0.56,0.56,0.2510990177213167,9.900198002970042e-11,1.0,1.0,1.0,0.0
0.57,0.57,0.24603954326083285,9.675193502902541e-11,1.0,1.0,1.0,0.0
0.58,0.58,0.24095434029063204,9.450189002835036e-11,1.0,1.0,1.0,0.0
0.59,0.59,0.23584314580274376,9.225184502767539e-11,1.0,1.0,1.0,0.0
0.61,0.61,0.22554170989029212,8.775175502632535e-11,1.0,1.0,1.0,0.0
0.62,0.62,0.22035092184468896,8.550171002565039e-11,1.0,1.0,1.0,0.0
0.63,0.63,0.2151330488652684,8.325166502497532e-11,1.0,1.0,1.0,0.0
0.64,0.64,0.20988780681666974,8.100162002430031e-11,1.0,1.0,1.0,0.0
0.65,0.65,0.20461490706885055,7.875157502362534e-11,1.0,1.0,1.0,0.0
0.66,0.66,0.19931405640178138,7.65015300229503e-11,1.0,1.0,1.0,0.0
0.67,0.67,0.19398495690760423,7.425148502227529e-11,1.0,1.0,1.0,0.0
0.68,0.68,0.1886273058901679,7.200144002160027e-11,1.0,1.0,1.0,0.0
0.69,0.69,0.18324079576185842,6.97513950209253e-11,1.0,1.0,1.0,0.0
0.71,0.71,0.17237994272618495,6.525130501957527e-11,1.0,1.0,1.0,0.0
0.72,0.72,0.16690495921808865,6.300126001890026e-11,1.0,1.0,1.0,0.0
0.73,0.73,0.16139983517091985,6.075121501822524e-11,1.0,1.0,1.0,0.0
0.74,0.74,0.15586423689115622,5.850117001755026e-11,1.0,1.0,1.0,0.0
0.75,0.75,0.1502978251128056,5.625112501687524e-11,1.0,1.0,1.0,0.0
0.76,0.76,0.14470025487263616,5.400108001620021e-11,1.0,1.0,1.0,0.0
0.77,0.77,0.13907117538189404,5.1751035015525197e-11,1.0,1.0,1.0,0.0
0.78,0.78,0.13341022989439,4.950099001485021e-11,1.0,1.0,1.0,0.0
0.79,0.79,0.12771705557083193,4.725094501417518e-11,1.0,1.0,1.0,0.0
0.81,0.81,0.11623253775153193,4.275085501282517e-11,1.0,1.0,1.0,0.0
0.82,0.82,0.11044043683548455,4.050081001215016e-11,1.0,1.0,1.0,0.0
0.83,0.83,0.1046145919430111,3.8250765011475166e-11,1.0,1.0,1.0,0.0
0.84,0.84,0.09875460759352044,3.6000720010800155e-11,1.0,1.0,1.0,0.0
0.85,0.85,0.09286008131284908,3.375067501012514e-11,1.0,1.0,1.0,0.0
0.86,0.86,0.08693060346738647,3.150063000945013e-11,1.0,1.0,1.0,0.0
0.87,0.87,0.08096575709325296,2.925058500877513e-11,1.0,1.0,1.0,0.0
0.88,0.88,0.0749651177203525,2.7000540008100104e-11,1.0,1.0,1.0,0.0
0.89,0.89,0.0689282531911143,2.4750495007425106e-11,1.0,1.0,1.0,0.0
0.91,0.91,0.05674408046968678,2.0250405006075075e-11,1.0,1.0,1.0,0.0
0.92,0.92,0.050595867815377144,1.8000360005400065e-11,1.0,1.0,1.0,0.0
0.93,0.93,0.0444096206775808,1.575031500472505e-11,1.0,1.0,1.0,0.0
0.94,0.94,0.038184865542575934,1.3500270004050068e-11,1.0,1.0,1.0,0.0
0.95,0.95,0.031921119998644706,1.1250225003375056e-11,1.0,1.0,1.0,0.0
0.96,0.96,0.02561789251172882,9.000180002700044e-12,1.0,1.0,1.0,0.0
0.97,0.97,0.019274682193964544,6.750135002025034e-12,1.0,1.0,1.0,0.0
0.98,0.98,0.012890978564832786,4.500090001350022e-12,1.0,1.0,1.0,0.0
0.99,0.99,0.00646626130463523,2.250045000675011e-12,1.0,0.994,1.0,0.0
