m,M,epsilon_of_M,stat_NICV
0.78,0.78,0.060611060944536714,2.3134703331686803
0.79,0.79,0.057934264877194094,2.3922727504595485
0.81,0.81,0.05255908065413429,2.479841207737832
0.82,0.82,0.04986061484575672,2.5658094420875153
0.83,0.83,0.0471548476125726,2.615351715593332
0.84,0.84,0.04444173933542095,2.6656096616006404
0.85,0.85,0.04172125007179035,2.7192028826203343
0.86,0.86,0.03899333955228991,2.819875164689217
0.87,0.87,0.03625796717707224,2.905611640768447
0.88,0.88,0.03351509201220893,2.9608310358648513
0.89,0.89,0.03076467278601463,3.0043041311591923
0.91,0.91,0.025241035351696132,3.10128704768609
0.92,0.92,0.022467732877621736,3.168433788043614
0.93,0.93,0.019686717802602345,3.172650345087802
0.94,0.94,0.016897947109231676,3.2322673419067587
0.95,0.95,0.014101377419198561,3.266219168044067
0.96,0.96,0.011296964989239763,3.3100354798745193
0.97,0.97,0.008484665707033866,3.3356859297077213
0.98,0.98,0.005664435087037312,3.3534092462821907
0.99,0.99,0.002836228266263706,3.363863758380657
