m,M,epsilon_of_M,stat_NICV
0.29,0.29,0.3788419029573562,0.013878047950274025
0.31,0.31,0.3699192237292539,0.012923353224264453
0.32,0.32,0.36542785009893863,0.014615530333785234
0.33,0.33,0.36091621298644966,0.015306283541718878
0.34,0.34,0.35638412871954467,0.01449245021920723
0.35,0.35,0.35183141111734534,0.01639281427366142
0.36,0.36,0.3472578714444431,0.01797458711427957
0.37,0.37,0.3426633183639511,0.01865288485395064
0.38,0.38,0.3380475578894727,0.019951690253134084
0.39,0.39,0.33341039333595685,0.020785084946858347
0.41,0.41,0.324071051455416,0.021443919006376332
0.42,0.42,0.3193684668064857,0.024048227583383475
0.43,0.43,0.3146436633281093,0.025868683530265293
0.44,0.44,0.30989643006356743,0.023350757909091725
0.45,0.45,0.30512655303741093,0.02770157061777886
0.46,0.46,0.3003338151975887,0.03214011448000246
0.47,0.47,0.29551799635618126,0.03409803398016713
0.48,0.48,0.2906788731287013,0.03709833522151668
0.49,0.49,0.2858162188719178,0.03932842924473643
0.51,0.51,0.2760193940200654,0.04162198954620911
0.52,0.52,0.27108475326369763,0.04801797712286198
0.53,0.53,0.2661256410200323,0.050438981337453545
0.54,0.54,0.26114181336471715,0.05481389792330057
0.55,0.55,0.2561330227080783,0.05332593301484486
0.56,0.56,0.2510990177213167,0.06203109798164884
0.57,0.57,0.24603954326083285,0.0689396256248692
0.58,0.58,0.24095434029063204,0.07196586426407807
0.59,0.59,0.23584314580274376,0.08034001664493708
0.61,0.61,0.22554170989029212,0.09465880248938288
0.62,0.62,0.22035092184468896,0.09924204169762212
0.63,0.63,0.2151330488652684,0.12747198213426386
0.64,0.64,0.20988780681666974,0.1110874496530842
0.65,0.65,0.20461490706885055,0.13676712465378857
0.66,0.66,0.19931405640178138,0.1595353695465668
0.67,0.67,0.19398495690760423,0.15816871777968558
0.68,0.68,0.1886273058901679,0.13279869270860495
0.69,0.69,0.18324079576185842,0.16836553971625054
0.71,0.71,0.17237994272618495,0.2666584741967536
0.72,0.72,0.16690495921808865,0.28958872982933936
0.73,0.73,0.16139983517091985,0.34944565906769814
0.74,0.74,0.15586423689115622,0.344551903145476
0.75,0.75,0.1502978251128056,0.4468699960442795
0.76,0.76,0.14470025487263616,0.4357196646765191
0.77,0.77,0.13907117538189404,0.4425861423165554
0.78,0.78,0.13341022989439,0.5054600738767523
0.79,0.79,0.12771705557083193,0.4854052902363526
0.81,0.81,0.11623253775153193,0.7586659694597853
0.82,0.82,0.11044043683548455,0.8256280350404336
0.83,0.83,0.1046145919430111,0.8217255930687684
0.84,0.84,0.09875460759352044,0.8510440882410276
0.85,0.85,0.09286008131284908,0.920302228871129
0.86,0.86,0.08693060346738647,0.9432980137412795
0.87,0.87,0.08096575709325296,0.862427061328333
0.88,0.88,0.0749651177203525,1.0022453488585599
0.89,0.89,0.0689282531911143,1.2341858122326206
0.91,0.91,0.05674408046968678,1.2500235750179944
0.92,0.92,0.050595867815377144,1.3442223646672053
0.93,0.93,0.0444096206775808,1.2776122476198577
0.94,0.94,0.038184865542575934,1.3311127010014814
0.95,0.95,0.031921119998644706,1.4646358936223125
0.96,0.96,0.02561789251172882,1.393338949251919
0.97,0.97,0.019274682193964544,1.5033348938876396
0.98,0.98,0.012890978564832786,1.6392411465829795
0.99,0.99,0.00646626130463523,1.7101162658180502
