m,M,epsilon_of_M,stat_NICV
0.76,0.76,1.0,0.0696505540085291
0.77,0.77,1.0,0.08021423293984918
0.78,0.78,1.0,0.11790247499094117
0.79,0.79,1.0,0.15543424617856821
0.81,0.81,1.0,0.19516268884985757
0.82,0.82,1.0,0.22014649999499894
0.83,0.83,1.0,0.25413202315028016
0.84,0.84,1.0,0.4219421821378845
0.85,0.85,1.0,0.3506419284306872
0.86,0.86,1.0,0.464953576674366
0.87,0.87,1.0,0.6094788556372532
0.88,0.88,1.0,0.3985676345370062
0.89,0.89,1.0,0.537592113287756
0.91,0.91,1.0,0.8135030927566888
0.92,0.92,1.0,0.9822880061643627
0.93,0.93,1.0,1.0793276401101117
0.94,0.94,1.0,1.2885267002471232
0.95,0.95,1.0,1.4837123212900527
0.96,0.96,1.0,1.5814915092369803
0.97,0.97,1.0,1.5332987228624604
0.98,0.98,1.0,1.3863623736411852
0.99,0.99,1.0,1.2697931249110943
