m,M,epsilon_of_M,stat_NICV
0.33,0.33,0.7660485223807948,0.41861110602487633
0.34,0.34,0.758029083414783,0.4185968387170653
0.35,0.35,0.7499448127836005,0.4203844115953271
0.36,0.36,0.7417946536989195,0.4211322706193717
0.37,0.37,0.7335775233206772,0.4213646640435499
0.38,0.38,0.7252923118936785,0.4221584603458803
0.39,0.39,0.7169378818481357,0.4231546267195434
0.41,0.41,0.7000166708853597,0.42452687693838054
0.42,0.42,0.6914474671182481,0.4254663800695061
0.43,0.43,0.6828041969507084,0.42701614821574724
0.44,0.44,0.6740855688517897,0.42648245469686014
0.45,0.45,0.6652902572116409,0.4292248240763523
0.46,0.46,0.6564169011319041,0.43085428325484687
0.47,0.47,0.6474641031619576,0.4315540438848681
0.48,0.48,0.6384304279780763,0.43339076047929437
0.49,0.49,0.6293144010023839,0.43351611419834296
0.51,0.51,0.6108291883587842,0.43632499069118474
0.52,0.52,0.6014568439240734,0.437910687441292
0.53,0.53,0.5919958269241085,0.43950089414059496
0.54,0.54,0.5824444434421473,0.44144109086520494
0.55,0.55,0.5728009505545074,0.4418262666663847
0.56,0.56,0.563063554421708,0.4456442148576441
0.57,0.57,0.5532304082857555,0.447141490139664
0.58,0.58,0.5432996103679851,0.44935458249607885
0.59,0.59,0.5332692016614697,0.4509079407314491
0.61,0.61,0.5129014156778685,0.45675450549337926
0.62,0.62,0.5025598127697941,0.45804695123511596
0.63,0.63,0.49211014254857327,0.46409148581931653
0.64,0.64,0.48155012258647906,0.46862679110023064
0.65,0.65,0.47087739737457307,0.47259936345184533
0.66,0.66,0.46008953516903,0.4780295965434977
0.67,0.67,0.44918402466548485,0.48231753804408445
0.68,0.68,0.43815827149003633,0.48657990587495054
0.69,0.69,0.4270095944946357,0.4906927944898687
0.71,0.71,0.40433228687716244,0.5013905947180373
0.72,0.72,0.3927978237360112,0.510422113421712
0.73,0.73,0.3811287627311192,0.519119419885657
0.74,0.74,0.3693219254397696,0.5259533103299326
0.75,0.75,0.35737401950878844,0.5324657570149752
0.76,0.76,0.34528163314351795,0.5452901652092491
0.77,0.77,0.33304122925948504,0.5591592162738924
0.78,0.78,0.32064913927168365,0.5661420417096967
0.79,0.79,0.30810155649418186,0.5851517822802078
0.81,0.81,0.2825239527513005,0.6144319089318201
0.82,0.82,0.2694855624372465,0.6325011512204411
0.83,0.83,0.25627492419307796,0.6744887398222652
0.84,0.84,0.24288742594601273,0.7042269753252653
0.85,0.85,0.2293182678690199,0.735450214706369
0.86,0.86,0.21556245204933774,0.7838852468783007
0.87,0.87,0.20161477143643658,0.8435245139372854
0.88,0.88,0.1874697980082618,0.8806305403551944
0.89,0.89,0.17312187008846108,0.9750107897493953
0.91,0.91,0.14379325315634003,1.1863977968235508
0.92,0.92,0.12879994495075114,1.309080723015741
0.93,0.93,0.11357841125871503,1.5257681150308358
0.94,0.94,0.09812159652752409,1.6938295361276123
0.95,0.95,0.08242211287901122,1.9080783370351564
0.96,0.96,0.06647221890559728,2.290305777749881
0.97,0.97,0.05026379674774627,2.545816379310487
0.98,0.98,0.033788327282916586,2.9612262706943664
0.99,0.99,0.017036863236176657,3.219936935832833
