m,M,epsilon_of_M,stat_NICV
0.14,0.14,1.097946108857996,0.4080958667332919
0.15,0.15,1.1057560555884813,0.4086488839401135
0.16,0.16,1.1136892595488543,0.4094277577340131
0.17,0.17,1.1217489175003088,0.4084153870231891
0.18,0.18,1.1299383453732408,0.4088534981017518
0.19,0.19,1.1382609841630418,0.40771622182033196
0.21,0.21,1.1553203217723849,0.4108827869655943
0.22,0.22,1.1640645862789334,0.41027522903963365
0.23,0.23,1.172957207700318,0.4115290019715246
0.24,0.24,1.1820023546689093,0.4111638787159214
0.25,0.25,1.19120436503011,0.4121607562560869
0.26,0.26,1.2005677549869138,0.4134812321727004
0.27,0.27,1.210097228867802,0.41054288285070245
0.28,0.28,1.2197976895696174,0.4118945881154312
0.29,0.29,1.229674249732078,0.4123094389670322
0.31,0.31,1.2499772403855614,0.4149112909622882
0.32,0.32,1.2604150569749348,0.41413646018138406
0.33,0.33,1.2710517737815223,0.415088450240383
0.34,0.34,1.281893750119208,0.4152945049620073
0.35,0.35,1.2929476414289993,0.41567867572214745
0.36,0.36,1.3042204177284589,0.41653503772949074
0.37,0.37,1.3157193835158085,0.4166165285628571
0.38,0.38,1.3274521992684327,0.41730196253572227
0.39,0.39,1.3394269046914018,0.4175814668144936
0.41,0.41,1.3641361926578157,0.4172103961154346
0.42,0.42,1.3768889881052373,0.41918283310870696
0.43,0.43,1.3899201608595144,0.4188770387713292
0.44,0.44,1.4032400701229404,0.420121640157444
0.45,0.45,1.4168596418901167,0.41983222213658516
0.46,0.46,1.4307904106749971,0.42099886911855366
0.47,0.47,1.4450445651410395,0.4217304149173209
0.48,0.48,1.4596349980807526,0.42342395281925904
0.49,0.49,1.4745753612514938,0.42327463422970446
0.51,0.51,1.5055646478477143,0.4243249185946367
0.52,0.52,1.5216452432511252,0.42679700319259634
0.53,0.53,1.538139266968456,0.42470647959435576
0.54,0.54,1.5550652034618422,0.4258344622652717
0.55,0.55,1.572442766023277,0.42721611619999034
0.56,0.56,1.5902930074403714,0.42894156362936214
0.57,0.57,1.6086384433899386,0.4287095480774358
0.58,0.58,1.627503190356941,0.4290879522750372
0.59,0.59,1.6469131201796612,0.43010304311706865
0.61,0.61,1.6874818563161362,0.4355775715623555
0.62,0.62,1.7087028591774003,0.4342227537687974
0.63,0.63,1.7305939095715457,0.4356526356364537
0.64,0.64,1.7531927558727805,0.43696388054129215
0.65,0.65,1.7765403525456835,0.4392709418065689
0.66,0.66,1.8006812322938008,0.43923375187848746
0.67,0.67,1.825663933783539,0.44241713393359794
0.68,0.68,1.8515414952088523,0.4421442632613763
0.69,0.69,1.8783720262447996,0.44506754155087663
0.71,0.71,1.935153900800814,0.45189152352365647
0.72,0.72,1.9652534013766958,0.4511932681941895
0.73,0.73,1.9966041829888956,0.45339888121889793
0.74,0.74,2.0293023525439127,0.4572825519897411
0.75,0.75,2.063455355014828,0.4589906107974152
0.76,0.76,2.0991838262950595,0.46272114917439305
0.77,0.77,2.1366238406150826,0.46592861946850034
0.78,0.78,2.1759296578470386,0.4725582943455615
0.79,0.79,2.2172771103569073,0.4793005761995065
0.81,0.81,2.3069344777758474,0.48947467607412415
0.82,0.82,2.355747604326646,0.4915392835837149
0.83,0.83,2.40762417206322,0.49959409179873515
0.84,0.84,2.462938901677292,0.5089876407318751
0.85,0.85,2.5221391850786152,0.519006933516614
0.86,0.86,2.5857651690394006,0.5294109712188235
0.87,0.87,2.6544772946958113,0.5427131397029403
0.88,0.88,2.729094882687595,0.5578918496559995
0.89,0.89,2.8106515474558647,0.5759203415460357
0.91,0.91,3.0003227370465355,0.6386082850023073
0.92,0.92,3.1125603136022213,0.6800890550492611
0.93,0.93,3.2405153234437045,0.7319992246758101
0.94,0.94,3.3890583499851985,0.808106963226235
0.95,0.95,3.565740630302793,0.9228468848622322
0.96,0.96,3.7832129232615723,1.075604307021706
0.97,0.97,4.065191390652873,1.3942139493411014
0.98,0.98,4.464920175891208,1.8260535327179008
0.99,0.99,5.152297938244443,2.5813651510223155
