m,M,epsilon_of_M,stat_NICV
0.78,0.78,0.060611060944536714,1.0732900411642035
0.79,0.79,0.057934264877194094,1.156223218962561
0.81,0.81,0.05255908065413429,1.3516164786913683
0.82,0.82,0.04986061484575672,1.320064704972651
0.83,0.83,0.0471548476125726,1.242754580485532
0.84,0.84,0.04444173933542095,1.249771267726232
0.85,0.85,0.04172125007179035,1.3039266031049863
0.86,0.86,0.03899333955228991,1.3114129954904752
0.87,0.87,0.03625796717707224,1.4238440687533878
0.88,0.88,0.03351509201220893,1.4693993113254826
0.89,0.89,0.03076467278601463,1.4815054740156894
0.91,0.91,0.025241035351696132,1.3823796604966048
0.92,0.92,0.022467732877621736,1.4762072683682543
0.93,0.93,0.019686717802602345,1.5059424381612327
0.94,0.94,0.016897947109231676,1.5280632264876808
0.95,0.95,0.014101377419198561,1.5763899704123452
0.96,0.96,0.011296964989239763,1.6531767392994616
0.97,0.97,0.008484665707033866,1.674504207648845
0.98,0.98,0.005664435087037312,1.696483969124152
0.99,0.99,0.002836228266263706,1.726193864749296
