m,M,epsilon_of_M,stat_NICV
0.04,0.04,0.25,0.6668039564875299
0.05,0.05,0.25,0.6676541965787369
0.06,0.06,0.25,0.6671750860232851
0.07,0.07,0.25,0.6630089165750365
0.08,0.08,0.25,0.6600700645597585
0.09,0.09,0.25,0.6685452161285771
0.11,0.11,0.25,0.6639215802873416
0.12,0.12,0.25,0.6659167879328719
0.13,0.13,0.25,0.6654945662060207
0.14,0.14,0.25,0.6616976067618181
0.15,0.15,0.25,0.6695716988833639
0.16,0.16,0.25,0.6668806855758819
0.17,0.17,0.25,0.6674596071701108
0.18,0.18,0.25,0.6616702216804604
0.19,0.19,0.25,0.661266376078085
0.21,0.21,0.25,0.6650154147114642
0.22,0.22,0.25,0.6647619883906198
0.23,0.23,0.25,0.665734349424117
0.24,0.24,0.25,0.6650471610362447
0.25,0.25,0.25,0.6560072597903781
0.26,0.26,0.25,0.6553010252847559
0.27,0.27,0.25,0.655529402218617
0.28,0.28,0.25,0.6596422415455665
0.29,0.29,0.25,0.6604018248545714
0.31,0.31,0.25,0.6617779804977306
0.32,0.32,0.25,0.6593437626285199
0.33,0.33,0.25,0.6584875853235734
0.34,0.34,0.25,0.6539060909160771
0.35,0.35,0.25,0.6533355145758806
0.36,0.36,0.25,0.6552842498460163
0.37,0.37,0.25,0.6542082795959638
0.38,0.38,0.25,0.6598416610324225
0.39,0.39,0.25,0.6579196955511893
0.41,0.41,0.25,0.6619749585072063
0.42,0.42,0.25,0.6604536179622955
0.43,0.43,0.25,0.6603754338309791
0.44,0.44,0.25,0.6536504740346822
0.45,0.45,0.25,0.6524700907548219
0.46,0.46,0.25,0.6550673088948887
0.47,0.47,0.25,0.6542554008131906
0.48,0.48,0.25,0.6595389920587374
0.49,0.49,0.25,0.6593477139977911
0.51,0.51,0.25,0.6596282945307753
0.52,0.52,0.25,0.6617839600563372
0.53,0.53,0.25,0.6582504389065027
0.54,0.54,0.25,0.6574970053848237
0.55,0.55,0.25,0.6557607208613867
0.56,0.56,0.25,0.6513414490889095
0.57,0.57,0.25,0.6559743832299969
0.58,0.58,0.25,0.6554917262793367
0.59,0.59,0.25,0.6597301821429387
0.61,0.61,0.25,0.6582194414764172
0.62,0.62,0.25,0.6617690747195262
0.63,0.63,0.25,0.6715038251644332
0.64,0.64,0.25,0.683533695748142
0.65,0.65,0.25,0.6793049381544697
0.66,0.66,0.25,0.6778590002670537
0.67,0.67,0.25,0.682662308831256
0.68,0.68,0.25,0.6766016691360042
0.69,0.69,0.25,0.679415901849504
0.71,0.71,0.25,0.6812262988294329
0.72,0.72,0.25,0.6805275243450355
0.73,0.73,0.25,0.677865601433504
0.74,0.74,0.25,0.6838042010451644
0.75,0.75,0.25,0.681579250399495
0.76,0.76,0.25,0.6781882795828986
0.77,0.77,0.25,0.6813942066995204
0.78,0.78,0.25,0.6767806141122055
0.79,0.79,0.25,0.6802187071647814
0.81,0.81,0.25,0.6813352846779415
0.82,0.82,0.25,0.6814779679023647
0.83,0.83,0.25,0.6786343859726535
0.84,0.84,0.25,0.6822279463051573
0.85,0.85,0.25,0.6817823067038782
0.86,0.86,0.25,0.6773193813841702
0.87,0.87,0.25,0.6808150247463439
0.88,0.88,0.25,0.6808996062570034
0.89,0.89,0.25,0.6757946486827041
0.91,0.91,0.25,0.6826529354233627
0.92,0.92,0.25,0.6811481810459011
0.93,0.93,0.25,0.6813507283627694
0.94,0.94,0.25,0.6772401533973412
0.95,0.95,0.25,0.6833478043369814
0.96,0.96,0.25,0.6815928739971162
0.97,0.97,0.25,0.6783992541491716
0.98,0.98,0.25,0.6806463495753359
0.99,0.99,0.25,0.6769335120724215
