m,M,epsilon_of_M,stat_NICV
0.61,0.61,0.5,0.005165792768577293
0.62,0.62,0.5,0.005440164035049939
0.63,0.63,0.5,0.005209644255742448
0.64,0.64,0.5,0.00473644601753236
0.65,0.65,0.5,0.0047310614734034735
0.66,0.66,0.5,0.00487161043827611
0.67,0.67,0.5,0.004782077338625327
0.68,0.68,0.5,0.004634947974055141
0.69,0.69,0.5,0.004582766308672965
0.71,0.71,0.5,0.004754388851272737
0.72,0.72,0.5,0.004720413475927316
0.73,0.73,0.5,0.004430437190334866
0.74,0.74,0.5,0.00476664164180412
0.75,0.75,0.5,0.0047316929452868245
0.76,0.76,0.5,0.004841880821047841
0.77,0.77,0.5,0.004786662892534801
0.78,0.78,0.5,0.0046275385104132625
0.79,0.79,0.5,0.004728858418151752
0.81,0.81,0.5,0.004659235695771297
0.82,0.82,0.5,0.004816195739852029
0.83,0.83,0.5,0.0045174873402681675
0.84,0.84,0.5,0.0046436826202932305
0.85,0.85,0.5,0.004658564368156551
0.86,0.86,0.5,0.004812520122897481
0.87,0.87,0.5,0.0047965404292437865
0.88,0.88,0.5,0.004776561386468775
0.89,0.89,0.5,0.004641791671997152
0.91,0.91,0.5,0.004649026632793553
0.92,0.92,0.5,0.004761418798212068
0.93,0.93,0.5,0.004711232913344192
0.94,0.94,0.5,0.004432952188035521
0.95,0.95,0.5,0.0047795815507306145
0.96,0.96,0.5,0.004697237486286439
0.97,0.97,0.5,0.004859577123463363
0.98,0.98,0.5,0.00477684007285506
0.99,0.99,0.5,0.004651165640440634
