m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.15,0.15,0.6675472887531256,8.017213648126102e-10,1.0,1.0,1.0,1.0
0.16,0.16,0.6618009890761806,7.922893487559912e-10,1.0,1.0,1.0,1.0
0.17,0.17,0.6560214785076095,7.828573326993724e-10,1.0,1.0,1.0,1.0
0.18,0.18,0.6502083709282843,7.734253166427533e-10,1.0,1.0,1.0,1.0
0.19,0.19,0.6443612734459918,7.639933005861343e-10,1.0,1.0,1.0,1.0
0.21,0.21,0.6325635023774405,7.451292684728968e-10,1.0,1.0,1.0,1.0
0.22,0.22,0.626612007683483,7.356972524162776e-10,1.0,1.0,1.0,1.0
0.23,0.23,0.6206248805282237,7.262652363596585e-10,1.0,1.0,1.0,1.0
0.24,0.24,0.6146016916670016,7.168332203030395e-10,1.0,1.0,1.0,1.0
0.25,0.25,0.6085420040518212,7.074012042464206e-10,1.0,1.0,1.0,1.0
0.26,0.26,0.6024453726410497,6.979691881898017e-10,1.0,1.0,1.0,1.0
0.27,0.27,0.5963113442032861,6.885371721331829e-10,1.0,1.0,1.0,1.0
0.28,0.28,0.5901394571151698,6.791051560765638e-10,1.0,1.0,1.0,1.0
0.29,0.29,0.5839292411529173,6.696731400199447e-10,1.0,1.0,1.0,1.0
0.31,0.31,0.5713918974121075,6.508091079067069e-10,1.0,1.0,1.0,1.0
0.32,0.32,0.5650637842149894,6.413770918500882e-10,1.0,1.0,1.0,1.0
0.33,0.33,0.5586953708418188,6.319450757934689e-10,1.0,1.0,1.0,1.0
0.34,0.34,0.5522861407028863,6.225130597368502e-10,1.0,1.0,1.0,1.0
0.35,0.35,0.5458355672114806,6.130810436802313e-10,1.0,1.0,1.0,1.0
0.36,0.36,0.5393431135242643,6.036490276236126e-10,1.0,1.0,1.0,1.0
0.37,0.37,0.5328082322731663,5.942170115669934e-10,1.0,1.0,1.0,1.0
0.38,0.38,0.526230365288458,5.847849955103744e-10,1.0,1.0,1.0,1.0
0.39,0.39,0.5196089433126571,5.753529794537554e-10,1.0,1.0,1.0,1.0
0.41,0.41,0.5062331001354057,5.564889473405177e-10,1.0,1.0,1.0,1.0
0.42,0.42,0.4994774822695804,5.470569312838987e-10,1.0,1.0,1.0,1.0
0.43,0.43,0.492675915441434,5.376249152272798e-10,1.0,1.0,1.0,1.0
0.44,0.44,0.4858277703157727,5.281928991706608e-10,1.0,1.0,1.0,1.0
0.45,0.45,0.4789324045387614,5.187608831140418e-10,1.0,1.0,1.0,1.0
0.46,0.46,0.4719891623763506,5.09328867057423e-10,1.0,1.0,1.0,1.0
0.47,0.47,0.4649973743400651,4.99896851000804e-10,1.0,1.0,1.0,1.0
0.48,0.48,0.4579563567996167,4.904648349441852e-10,1.0,1.0,1.0,1.0
0.49,0.49,0.4508654115817811,4.810328188875658e-10,1.0,1.0,1.0,1.0
0.51,0.51,0.43653087019876574,4.6216878677432804e-10,1.0,1.0,1.0,1.0
0.52,0.52,0.42928580115809656,4.527367707177092e-10,1.0,1.0,1.0,1.0
