m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.88,0.88,-0.868,-0.41,-0.796,-0.75,-0.8079999999999999,,-0.76,-0.694,-0.29600000000000004,-0.03,-0.094,-0.06200000000000001
0.89,0.89,-0.854,-0.42800000000000005,-0.802,-0.776,-0.826,,-0.794,-0.742,-0.242,-0.016,-0.07999999999999999,-0.06200000000000001
0.91,0.91,-0.87,-0.4,-0.8200000000000001,-0.756,-0.8099999999999999,,-0.764,-0.7,-0.2,-0.009999999999999995,-0.064,-0.04200000000000001
0.92,0.92,-0.864,-0.444,-0.8160000000000001,-0.772,-0.84,,-0.806,-0.754,-0.14800000000000002,-0.021999999999999992,-0.029999999999999985,-0.022000000000000006
0.93,0.93,-0.86,-0.426,-0.8220000000000001,-0.758,-0.844,,-0.784,-0.728,-0.13,-0.039999999999999994,-0.03,-0.04200000000000001
0.94,0.94,-0.858,-0.458,-0.8280000000000001,-0.806,-0.87,,-0.8260000000000001,-0.78,-0.074,-0.016,-0.013999999999999999,-0.038000000000000006
0.95,0.95,-0.872,-0.452,-0.8480000000000001,-0.772,-0.876,,-0.8200000000000001,-0.756,-0.07399999999999998,-0.036,-0.027999999999999997,-0.032
0.96,0.96,-0.878,-0.48400000000000004,-0.8500000000000001,-0.808,-0.866,,-0.8280000000000001,-0.782,-0.04200000000000001,-0.018000000000000002,-0.00399999999999999,-0.008000000000000007
0.97,0.97,-0.9019999999999999,-0.456,-0.8400000000000001,-0.79,-0.876,,-0.8220000000000001,-0.754,-0.04799999999999999,-0.022,0.006000000000000005,-0.022000000000000006
0.98,0.98,-0.9039999999999999,-0.478,-0.878,-0.852,-0.9139999999999999,,-0.8560000000000001,-0.798,-0.0059999999999999915,-0.018,0.005999999999999998,-0.022000000000000002
0.99,0.99,-0.9259999999999999,-0.48,-0.888,-0.87,-0.9259999999999999,,-0.8440000000000001,-0.828,-0.0,-0.016000000000000004,0.004,0.002
