m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.47,0.47,0.14022572250339935,4.99896851000804e-10,0.626,0.172,0.404,0.322
0.48,0.48,0.13775402932510028,4.904648349441852e-10,0.616,0.218,0.374,0.326
0.49,0.49,0.13527621173885068,4.810328188875658e-10,0.614,0.154,0.392,0.31
0.51,0.51,0.1303020814121958,4.6216878677432804e-10,0.604,0.182,0.39,0.328
0.52,0.52,0.12780570713613162,4.527367707177092e-10,0.598,0.174,0.374,0.276
0.53,0.53,0.12530308537623064,4.433047546610903e-10,0.578,0.17,0.374,0.294
0.54,0.54,0.12279418478382828,4.3387273860447116e-10,0.578,0.162,0.376,0.308
0.55,0.55,0.12027897377371442,4.2444072254785245e-10,0.564,0.178,0.348,0.298
0.56,0.56,0.11775742052174641,4.1500870649123337e-10,0.602,0.164,0.35,0.288
0.57,0.57,0.11522949296243468,4.0557669043461455e-10,0.546,0.164,0.322,0.272
0.58,0.58,0.11269515878649454,3.9614467437799573e-10,0.55,0.134,0.332,0.274
0.59,0.59,0.11015438543836982,3.8671265832137665e-10,0.514,0.134,0.308,0.258
0.61,0.61,0.10505338975689196,3.678486262081388e-10,0.518,0.14,0.322,0.248
0.62,0.62,0.10249310105832164,3.584166101515198e-10,0.486,0.13,0.27,0.236
0.63,0.63,0.09992624045195068,3.4898459409490085e-10,0.508,0.132,0.31,0.238
0.64,0.64,0.09735277411257505,3.395525780382819e-10,0.496,0.138,0.268,0.214
0.65,0.65,0.09477266795317243,3.3012056198166295e-10,0.49,0.14,0.282,0.222
0.66,0.66,0.09218588762219261,3.206885459250441e-10,0.456,0.118,0.266,0.23
0.67,0.67,0.08959239850081431,3.112565298684251e-10,0.448,0.146,0.244,0.21
0.68,0.68,0.08699216570016496,3.0182451381180613e-10,0.448,0.11,0.264,0.214
0.69,0.69,0.08438515405850369,2.923924977551873e-10,0.476,0.134,0.25,0.236
0.71,0.71,0.07915065222369187,2.7352846564194936e-10,0.408,0.126,0.21,0.186
0.72,0.72,0.07652309031685876,2.640964495853304e-10,0.378,0.1,0.226,0.18
0.73,0.73,0.0738886061357543,2.546644335287115e-10,0.382,0.102,0.218,0.17
