m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.76,0.76,0.5,9.432016056618942e-10,0.972,0.53,0.934,0.878
0.77,0.77,0.5,9.432016056618942e-10,0.974,0.494,0.916,0.858
0.78,0.78,0.5,9.432016056618942e-10,0.972,0.532,0.934,0.878
0.79,0.79,0.5,9.432016056618942e-10,0.974,0.492,0.916,0.858
0.81,0.81,0.5,9.432016056618942e-10,0.972,0.534,0.934,0.878
0.82,0.82,0.5,9.432016056618942e-10,0.974,0.492,0.918,0.858
0.83,0.83,0.5,9.432016056618942e-10,0.972,0.532,0.932,0.878
0.84,0.84,0.5,9.432016056618942e-10,0.974,0.49,0.918,0.858
0.85,0.85,0.5,9.432016056618942e-10,0.974,0.532,0.932,0.878
0.86,0.86,0.5,9.432016056618942e-10,0.972,0.492,0.918,0.858
0.87,0.87,0.5,9.432016056618942e-10,0.974,0.534,0.932,0.88
0.88,0.88,0.5,9.432016056618942e-10,0.972,0.492,0.918,0.856
0.89,0.89,0.5,9.432016056618942e-10,0.974,0.53,0.932,0.882
0.91,0.91,0.5,9.432016056618942e-10,0.972,0.494,0.918,0.854
0.92,0.92,0.5,9.432016056618942e-10,0.974,0.528,0.932,0.882
0.93,0.93,0.5,9.432016056618942e-10,0.972,0.494,0.918,0.854
0.94,0.94,0.5,9.432016056618942e-10,0.974,0.53,0.932,0.882
0.95,0.95,0.5,9.432016056618942e-10,0.972,0.494,0.918,0.854
0.96,0.96,0.5,9.432016056618942e-10,0.974,0.528,0.932,0.884
0.97,0.97,0.5,9.432016056618942e-10,0.972,0.496,0.92,0.852
0.98,0.98,0.5,9.432016056618942e-10,0.974,0.504,0.922,0.878
0.99,0.99,0.5,9.432016056618942e-10,0.976,0.498,0.914,0.882
