m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.79,0.79,-0.6859999999999999,-0.48,-0.6699999999999999,-0.6639999999999999,-0.6859999999999999,,-0.6519999999999999,-0.6399999999999999,-0.51,-0.09999999999999998,-0.41,-0.372
0.81,0.81,-0.706,-0.476,-0.6759999999999999,-0.7,-0.706,,-0.6679999999999999,-0.6599999999999999,-0.514,-0.11399999999999999,-0.426,-0.31999999999999995
0.82,0.82,-0.706,-0.496,-0.6819999999999999,-0.69,-0.706,,-0.6759999999999999,-0.6639999999999999,-0.48800000000000004,-0.07,-0.38400000000000006,-0.37
0.83,0.83,-0.71,-0.474,-0.694,-0.696,-0.714,,-0.6799999999999999,-0.6779999999999999,-0.48800000000000004,-0.066,-0.38,-0.33399999999999996
0.84,0.84,-0.72,-0.48,-0.6739999999999999,-0.688,-0.728,,-0.6839999999999999,-0.6639999999999999,-0.472,-0.068,-0.36400000000000005,-0.30200000000000005
0.85,0.85,-0.736,-0.502,-0.704,-0.716,-0.716,,-0.688,-0.6679999999999999,-0.46799999999999997,-0.07199999999999998,-0.386,-0.32199999999999995
0.86,0.86,-0.734,-0.488,-0.6859999999999999,-0.712,-0.706,,-0.6799999999999999,-0.6519999999999999,-0.46399999999999997,-0.064,-0.358,-0.274
0.87,0.87,-0.728,-0.506,-0.712,-0.716,-0.74,,-0.712,-0.6859999999999999,-0.43199999999999994,-0.04600000000000001,-0.32999999999999996,-0.28800000000000003
0.88,0.88,-0.756,-0.524,-0.726,-0.754,-0.738,,-0.704,-0.702,-0.44799999999999995,-0.07799999999999999,-0.33199999999999996,-0.26
0.89,0.89,-0.754,-0.542,-0.724,-0.766,-0.718,,-0.69,-0.6759999999999999,-0.406,-0.04600000000000001,-0.248,-0.292
0.91,0.91,-0.784,-0.586,-0.726,-0.758,-0.804,,-0.768,-0.746,-0.382,-0.07199999999999998,-0.22600000000000003,-0.188
0.92,0.92,-0.81,-0.56,-0.724,-0.7919999999999999,-0.76,,-0.736,-0.728,-0.442,-0.02200000000000002,-0.134,-0.21
0.93,0.93,-0.8160000000000001,-0.606,-0.762,-0.762,-0.8140000000000001,,-0.78,-0.756,-0.36000000000000004,-0.032,-0.17200000000000001,-0.15600000000000003
0.94,0.94,-0.8260000000000001,-0.582,-0.746,-0.78,-0.8200000000000001,,-0.794,-0.784,-0.34,-0.03,-0.13199999999999998,-0.10999999999999999
0.95,0.95,-0.842,-0.6,-0.78,-0.7799999999999999,-0.828,,-0.796,-0.7819999999999999,-0.31000000000000005,-0.025999999999999995,-0.09399999999999997,-0.066
0.96,0.96,-0.838,-0.59,-0.82,-0.828,-0.832,,-0.798,-0.778,-0.228,-0.024000000000000007,-0.10600000000000001,-0.07
0.97,0.97,-0.834,-0.6,-0.858,-0.828,-0.854,,-0.83,-0.8019999999999999,-0.15,-0.00399999999999999,-0.05199999999999999,0.02600000000000001
0.98,0.98,-0.882,-0.62,-0.866,-0.88,-0.878,,-0.846,-0.842,-0.08,-0.0020000000000000018,0.0020000000000000018,-0.027999999999999997
0.99,0.99,-0.924,-0.6439999999999999,-0.9319999999999999,-0.9199999999999999,-0.906,,-0.89,-0.88,-0.02600000000000001,0.010000000000000002,-0.011999999999999997,-0.0
