m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.57,0.57,0.24603954326083285,9.675193502902541e-11,0.946,0.566,0.854,0.814
0.58,0.58,0.24095434029063204,9.450189002835036e-11,0.936,0.506,0.842,0.806
0.59,0.59,0.23584314580274376,9.225184502767539e-11,0.944,0.572,0.876,0.796
0.61,0.61,0.22554170989029212,8.775175502632535e-11,0.932,0.506,0.832,0.802
0.62,0.62,0.22035092184468896,8.550171002565039e-11,0.938,0.492,0.826,0.808
0.63,0.63,0.2151330488652684,8.325166502497532e-11,0.916,0.504,0.806,0.766
0.64,0.64,0.20988780681666974,8.100162002430031e-11,0.924,0.51,0.82,0.798
0.65,0.65,0.20461490706885055,7.875157502362534e-11,0.898,0.514,0.816,0.754
0.66,0.66,0.19931405640178138,7.65015300229503e-11,0.914,0.488,0.798,0.778
0.67,0.67,0.19398495690760423,7.425148502227529e-11,0.892,0.454,0.814,0.794
0.68,0.68,0.1886273058901679,7.200144002160027e-11,0.9,0.478,0.814,0.726
0.69,0.69,0.18324079576185842,6.97513950209253e-11,0.886,0.438,0.804,0.768
0.71,0.71,0.17237994272618495,6.525130501957527e-11,0.888,0.452,0.798,0.698
0.72,0.72,0.16690495921808865,6.300126001890026e-11,0.878,0.456,0.776,0.712
0.73,0.73,0.16139983517091985,6.075121501822524e-11,0.86,0.412,0.764,0.706
0.74,0.74,0.15586423689115622,5.850117001755026e-11,0.86,0.452,0.782,0.662
0.75,0.75,0.1502978251128056,5.625112501687524e-11,0.852,0.396,0.752,0.682
0.76,0.76,0.14470025487263616,5.400108001620021e-11,0.842,0.404,0.716,0.702
0.77,0.77,0.13907117538189404,5.1751035015525197e-11,0.834,0.386,0.716,0.666
0.78,0.78,0.13341022989439,4.950099001485021e-11,0.834,0.396,0.744,0.622
0.79,0.79,0.12771705557083193,4.725094501417518e-11,0.816,0.346,0.706,0.652
0.81,0.81,0.11623253775153193,4.275085501282517e-11,0.806,0.37,0.72,0.578
0.82,0.82,0.11044043683548455,4.050081001215016e-11,0.778,0.326,0.666,0.626
0.83,0.83,0.1046145919430111,3.8250765011475166e-11,0.776,0.324,0.656,0.596
0.84,0.84,0.09875460759352044,3.6000720010800155e-11,0.744,0.314,0.656,0.558
0.85,0.85,0.09286008131284908,3.375067501012514e-11,0.73,0.302,0.652,0.564
0.86,0.86,0.08693060346738647,3.150063000945013e-11,0.722,0.304,0.638,0.506
0.87,0.87,0.08096575709325296,2.925058500877513e-11,0.698,0.268,0.586,0.518
0.88,0.88,0.0749651177203525,2.7000540008100104e-11,0.688,0.286,0.576,0.462
0.89,0.89,0.0689282531911143,2.4750495007425106e-11,0.65,0.234,0.492,0.486
0.91,0.91,0.05674408046968678,2.0250405006075075e-11,0.594,0.24,0.466,0.374
0.92,0.92,0.050595867815377144,1.8000360005400065e-11,0.63,0.194,0.378,0.378
0.93,0.93,0.0444096206775808,1.575031500472505e-11,0.54,0.18,0.376,0.338
0.94,0.94,0.038184865542575934,1.3500270004050068e-11,0.512,0.178,0.354,0.29
0.95,0.95,0.031921119998644706,1.1250225003375056e-11,0.464,0.148,0.286,0.234
0.96,0.96,0.02561789251172882,9.000180002700044e-12,0.386,0.126,0.258,0.2
0.97,0.97,0.019274682193964544,6.750135002025034e-12,0.314,0.102,0.174,0.104
0.98,0.98,0.012890978564832786,4.500090001350022e-12,0.194,0.076,0.104,0.106
0.99,0.99,0.00646626130463523,2.250045000675011e-12,0.1,0.04,0.06,0.038
