m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.17,0.17,0.21167086771737015,1.8675373505602566e-10,0.904,0.524,0.842,0.746
0.18,0.18,0.2093698005784441,1.8450369005535077e-10,0.9,0.518,0.834,0.742
0.19,0.19,0.20706342631514338,1.822536450546757e-10,0.898,0.518,0.848,0.752
0.21,0.21,0.20243465809668282,1.7775355505332575e-10,0.9,0.494,0.858,0.762
0.22,0.22,0.20011221455416608,1.755035100526507e-10,0.904,0.49,0.81,0.706
0.23,0.23,0.19778436470937377,1.7325346505197566e-10,0.88,0.504,0.806,0.752
0.24,0.24,0.19545108333343392,1.7100342005130077e-10,0.894,0.518,0.81,0.76
0.25,0.25,0.19311234502046387,1.6875337505062563e-10,0.886,0.476,0.826,0.72
0.26,0.26,0.19076812418590924,1.6650333004995064e-10,0.892,0.474,0.838,0.746
0.27,0.27,0.18841839506486482,1.6425328504927567e-10,0.9,0.474,0.836,0.74
0.28,0.28,0.18606313171037664,1.6200324004860063e-10,0.884,0.506,0.808,0.724
0.29,0.29,0.18370230799172074,1.597531950479256e-10,0.874,0.5,0.858,0.74
0.31,0.31,0.17896387400971187,1.5525310504657563e-10,0.884,0.488,0.802,0.718
0.32,0.32,0.17658621055030907,1.530030600459006e-10,0.888,0.474,0.82,0.722
0.33,0.33,0.1742028803310564,1.5075301504522562e-10,0.868,0.47,0.78,0.694
0.34,0.34,0.17181385627587667,1.4850297004455058e-10,0.864,0.44,0.806,0.7
0.35,0.35,0.16941911111417207,1.4625292504387556e-10,0.864,0.454,0.804,0.688
0.36,0.36,0.16701861737895565,1.440028800432006e-10,0.852,0.476,0.792,0.72
0.37,0.37,0.16461234740496086,1.4175283504252555e-10,0.86,0.426,0.772,0.722
0.38,0.38,0.1622002733267292,1.3950279004185054e-10,0.86,0.418,0.762,0.672
0.39,0.39,0.159782367076674,1.372527450411756e-10,0.868,0.414,0.746,0.678
0.41,0.41,0.1549289447683191,1.3275265503982554e-10,0.84,0.42,0.752,0.67
0.42,0.42,0.15249337154644674,1.3050261003915055e-10,0.86,0.418,0.72,0.674
0.43,0.43,0.15005185182156497,1.282525650384755e-10,0.842,0.404,0.736,0.65
0.44,0.44,0.14760435648556838,1.260025200378005e-10,0.842,0.41,0.708,0.672
0.45,0.45,0.14515085621610022,1.2375247503712552e-10,0.84,0.396,0.706,0.64
0.46,0.46,0.14269132147444627,1.2150243003645048e-10,0.842,0.398,0.698,0.67
0.47,0.47,0.14022572250339935,1.1925238503577549e-10,0.828,0.402,0.704,0.636
0.48,0.48,0.13775402932510028,1.1700234003510052e-10,0.85,0.404,0.704,0.67
0.49,0.49,0.13527621173885068,1.1475229503442544e-10,0.828,0.4,0.714,0.662
0.51,0.51,0.1303020814121958,1.1025220503307539e-10,0.824,0.394,0.682,0.604
0.52,0.52,0.12780570713613162,1.0800216003240041e-10,0.818,0.376,0.662,0.59
0.53,0.53,0.12530308537623064,1.0575211503172544e-10,0.798,0.356,0.654,0.658
0.54,0.54,0.12279418478382828,1.0350207003105039e-10,0.832,0.372,0.682,0.632
0.55,0.55,0.12027897377371442,1.0125202503037539e-10,0.826,0.384,0.668,0.654
0.56,0.56,0.11775742052174641,9.900198002970042e-11,0.796,0.354,0.656,0.586
0.57,0.57,0.11522949296243468,9.675193502902541e-11,0.802,0.378,0.666,0.63
0.58,0.58,0.11269515878649454,9.450189002835036e-11,0.818,0.364,0.66,0.6
0.59,0.59,0.11015438543836982,9.225184502767539e-11,0.81,0.36,0.658,0.63
0.61,0.61,0.10505338975689196,8.775175502632535e-11,0.768,0.354,0.652,0.584
0.62,0.62,0.10249310105832164,8.550171002565039e-11,0.78,0.334,0.664,0.594
0.63,0.63,0.09992624045195068,8.325166502497532e-11,0.742,0.322,0.616,0.574
0.64,0.64,0.09735277411257505,8.100162002430031e-11,0.736,0.326,0.636,0.568
0.65,0.65,0.09477266795317243,7.875157502362534e-11,0.754,0.308,0.61,0.59
0.66,0.66,0.09218588762219261,7.65015300229503e-11,0.732,0.314,0.632,0.536
0.67,0.67,0.08959239850081431,7.425148502227529e-11,0.718,0.298,0.59,0.528
0.68,0.68,0.08699216570016496,7.200144002160027e-11,0.738,0.314,0.578,0.554
0.69,0.69,0.08438515405850369,6.97513950209253e-11,0.698,0.266,0.578,0.546
0.71,0.71,0.07915065222369187,6.525130501957527e-11,0.688,0.286,0.538,0.554
0.72,0.72,0.07652309031685876,6.300126001890026e-11,0.662,0.26,0.542,0.572
0.73,0.73,0.0738886061357543,6.075121501822524e-11,0.67,0.264,0.542,0.474
0.74,0.74,0.07124716311074951,5.850117001755026e-11,0.68,0.256,0.504,0.5
0.75,0.75,0.06859872438165848,5.625112501687524e-11,0.678,0.234,0.518,0.48
0.76,0.76,0.0659432527946505,5.400108001620021e-11,0.642,0.246,0.532,0.41
0.77,0.77,0.0632807108991239,5.1751035015525197e-11,0.64,0.232,0.466,0.484
0.78,0.78,0.060611060944536714,4.950099001485021e-11,0.592,0.24,0.458,0.4
0.79,0.79,0.057934264877194094,4.725094501417518e-11,0.612,0.216,0.488,0.388
0.81,0.81,0.05255908065413429,4.275085501282517e-11,0.594,0.208,0.462,0.384
0.82,0.82,0.04986061484575672,4.050081001215016e-11,0.568,0.21,0.42,0.34
0.83,0.83,0.0471548476125726,3.8250765011475166e-11,0.536,0.174,0.4,0.39
0.84,0.84,0.04444173933542095,3.6000720010800155e-11,0.574,0.2,0.394,0.316
0.85,0.85,0.04172125007179035,3.375067501012514e-11,0.558,0.184,0.364,0.318
0.86,0.86,0.03899333955228991,3.150063000945013e-11,0.482,0.162,0.33,0.332
0.87,0.87,0.03625796717707224,2.925058500877513e-11,0.482,0.148,0.328,0.264
0.88,0.88,0.03351509201220893,2.7000540008100104e-11,0.468,0.156,0.324,0.246
0.89,0.89,0.03076467278601463,2.4750495007425106e-11,0.44,0.128,0.278,0.246
0.91,0.91,0.025241035351696132,2.0250405006075075e-11,0.374,0.13,0.256,0.212
0.92,0.92,0.022467732877621736,1.8000360005400065e-11,0.36,0.1,0.228,0.168
0.93,0.93,0.019686717802602345,1.575031500472505e-11,0.322,0.128,0.18,0.118
0.94,0.94,0.016897947109231676,1.3500270004050068e-11,0.29,0.084,0.154,0.142
0.95,0.95,0.014101377419198561,1.1250225003375056e-11,0.218,0.09,0.128,0.1
0.96,0.96,0.011296964989239763,9.000180002700044e-12,0.182,0.066,0.118,0.124
0.97,0.97,0.008484665707033866,6.750135002025034e-12,0.13,0.064,0.086,0.068
0.98,0.98,0.005664435087037312,4.500090001350022e-12,0.074,0.044,0.048,0.062
0.99,0.99,0.002836228266263706,2.250045000675011e-12,0.036,0.02,0.022,0.03
