m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.62,0.62,0.3537927989652205,8.550171002565039e-11,0.99,0.644,0.922,0.884
0.63,0.63,0.3459203240775655,8.325166502497532e-11,0.98,0.608,0.89,0.884
0.64,0.64,0.33798538122639504,8.100162002430031e-11,0.986,0.616,0.914,0.88
0.65,0.65,0.3299869711123983,7.875157502362534e-11,0.984,0.604,0.93,0.9
0.66,0.66,0.3219240702641236,7.65015300229503e-11,0.986,0.604,0.896,0.882
0.67,0.67,0.3137956302520348,7.425148502227529e-11,0.98,0.576,0.906,0.852
0.68,0.68,0.30560057687036224,7.200144002160027e-11,0.974,0.576,0.896,0.892
0.69,0.69,0.2973378092851508,6.97513950209253e-11,0.96,0.584,0.896,0.872
0.71,0.71,0.2806045896654298,6.525130501957527e-11,0.964,0.568,0.886,0.862
0.72,0.72,0.2721317946468015,6.300126001890026e-11,0.962,0.554,0.874,0.834
0.73,0.73,0.26358659748741303,6.075121501822524e-11,0.962,0.54,0.886,0.866
0.74,0.74,0.25496775012600986,5.850117001755026e-11,0.948,0.542,0.868,0.814
0.75,0.75,0.2462739719496295,5.625112501687524e-11,0.948,0.552,0.85,0.848
0.76,0.76,0.23750394865165658,5.400108001620021e-11,0.944,0.534,0.84,0.838
0.77,0.77,0.22865633103935767,5.1751035015525197e-11,0.934,0.51,0.846,0.8
0.78,0.78,0.21972973378819188,4.950099001485021e-11,0.936,0.532,0.844,0.758
0.79,0.79,0.21072273414001866,4.725094501417518e-11,0.942,0.498,0.822,0.746
0.81,0.81,0.19246164122396886,4.275085501282517e-11,0.896,0.472,0.818,0.76
0.82,0.82,0.18320450270769734,4.050081001215016e-11,0.89,0.458,0.8,0.718
0.83,0.83,0.1738608682495464,3.8250765011475166e-11,0.88,0.436,0.77,0.714
0.84,0.84,0.16442910620737866,3.6000720010800155e-11,0.868,0.436,0.77,0.726
0.85,0.85,0.1549075383306466,3.375067501012514e-11,0.85,0.406,0.752,0.702
0.86,0.86,0.14529443796813274,3.150063000945013e-11,0.84,0.4,0.76,0.676
0.87,0.87,0.1355880281887043,2.925058500877513e-11,0.844,0.386,0.75,0.638
0.88,0.88,0.12578647980996946,2.7000540008100104e-11,0.818,0.358,0.72,0.632
0.89,0.89,0.11588790932935766,2.4750495007425106e-11,0.794,0.368,0.708,0.576
0.91,0.91,0.09579188330759814,2.0250405006075075e-11,0.75,0.302,0.65,0.544
0.92,0.92,0.08559036905417794,1.8000360005400065e-11,0.714,0.284,0.62,0.548
0.93,0.93,0.07528371035385462,1.575031500472505e-11,0.694,0.284,0.576,0.468
0.94,0.94,0.06486971722055611,1.3500270004050068e-11,0.624,0.236,0.512,0.434
0.95,0.95,0.054346130526809984,1.1250225003375056e-11,0.636,0.216,0.414,0.396
0.96,0.96,0.04371061906221996,9.000180002700044e-12,0.55,0.174,0.364,0.336
0.97,0.97,0.032960776433828685,6.750135002025034e-12,0.474,0.146,0.312,0.238
0.98,0.98,0.022094117798058983,4.500090001350022e-12,0.352,0.122,0.22,0.154
0.99,0.99,0.011108076413133038,2.250045000675011e-12,0.178,0.058,0.098,0.07
